1090781258	20230324	202303	2023	2023.2301	CRM	THIEVES						CRM													0	111	111	11	3	-2.0	2	1	2	-6.90690690690691	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	20230324090000	https://zeenews.india.com/india/rahul-gandhi-conviction-delhi-police-stops-oppositions-protest-march-at-vijay-chowk-citing-sec-144-2587345.html
1090781259	20230324	202303	2023	2023.2301	CRM	THIEVES						CRM													0	112	112	11	3	-2.0	2	1	2	-6.90690690690691	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20230324090000	https://zeenews.india.com/india/rahul-gandhi-conviction-delhi-police-stops-oppositions-protest-march-at-vijay-chowk-citing-sec-144-2587345.html
1090781260	20230324	202303	2023	2023.2301	CRM	THIEVES						CRM													0	112	112	11	3	-2.0	2	1	2	-6.90690690690691	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	20230324090000	https://zeenews.india.com/india/rahul-gandhi-conviction-delhi-police-stops-oppositions-protest-march-at-vijay-chowk-citing-sec-144-2587345.html
1090781261	20230324	202303	2023	2023.2301	CRM	CRIMINAL						CRM													0	1712	171	17	4	-9.2	2	1	2	-7.03056768558952	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20230324090000	https://indianexpress.com/article/research/democracy-in-disgrace-the-lessons-watergate-can-teach-us-about-prosecuting-trump-8105387/
1090781262	20230324	202303	2023	2023.2301	CRM	THIEVES						CRM													0	173	173	17	4	-5.0	2	1	2	-4.39932318104907	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20230324090000	https://www.saltwire.com/halifax/news/world/indias-congress-party-protests-against-gandhis-conviction-100837327/
1090781263	20230324	202303	2023	2023.2301	CRM	THIEVES						CRM													0	173	173	17	4	-5.0	30	5	30	-4.70395641441249	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20230324090000	https://www.naroomanewsonline.com.au/story/8134986/indias-opposition-protests-leader-gandhis-conviction/?cs=14264
1090781264	20230324	202303	2023	2023.2301	CRM	THIEVES						CRM													0	173	173	17	4	-5.0	16	4	16	-4.78011472275334	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20230324090000	https://www.naroomanewsonline.com.au/story/8134986/indias-opposition-protests-leader-gandhis-conviction/?cs=14264
1090781265	20230324	202303	2023	2023.2301	CRM	THIEVES						CRM													0	173	173	17	4	-5.0	2	1	2	-4.39932318104907	4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	0								4	Nadda, Uttaranchal, India	IN	IN39	17910	29.8675	78.5822	6241460	20230324090000	https://www.saltwire.com/halifax/news/world/indias-congress-party-protests-against-gandhis-conviction-100837327/
1090781266	20230324	202303	2023	2023.2301	CRM	FELON						CRM													0	173	173	17	4	-5.0	10	1	10	-12.7853881278539	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20230324090000	https://www.msn.com/en-us/news/crime/man-who-shot-officer-andamp-fled-heads-to-federal-prison/ar-AA18XXMK
1090781267	20230324	202303	2023	2023.2301	CRM	CRIMINAL						CRM													1	193	193	19	4	-10.0	4	1	4	-12.7853881278539	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	0								3	Farmington, New Mexico, United States	US	USNM	NM045	36.7281	-108.219	902246	20230324090000	https://www.msn.com/en-us/news/crime/man-who-shot-officer-andamp-fled-heads-to-federal-prison/ar-AA18XXMK
1090781268	20230324	202303	2023	2023.2301	CRM	CRIMINAL						CRM													1	193	193	19	4	-10.0	1	1	1	-12.7853881278539	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20230324090000	https://www.msn.com/en-us/news/crime/man-who-shot-officer-andamp-fled-heads-to-federal-prison/ar-AA18XXMK
1090781269	20230324	202303	2023	2023.2301	CRM	GANG						CRM													0	193	193	19	4	-10.0	5	1	5	-5.98802395209581	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20230324090000	https://www.standard-journal.com/opinion/article_e1d402a4-3452-58cf-b284-2f80e0adda3d.html
1090781270	20230324	202303	2023	2023.2301	CRM	CRIMINAL						CRM			JUD	SUPREME COURT						JUD			1	173	173	17	4	-5.0	6	1	6	-10.1226993865031	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20230324090000	https://zeenews.india.com/india/when-rahul-gandhi-tore-an-ordinance-that-could-have-saved-him-from-disqualification-2587339.html
1090781271	20230324	202303	2023	2023.2301	CUB	CUBA	CUB								EDU	SCHOOL						EDU			0	040	040	04	1	1.0	2	1	2	-3.14547837483618	1	Cuba	CU	CU		22	-79.5	CU	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20230324090000	https://www.workers.org/2023/03/70029/
1090781272	20230324	202303	2023	2023.2301	CUB	CUBA	CUB								USAEDU	UNITED STATES	USA					EDU			0	040	040	04	1	1.0	2	1	2	-3.14547837483618	1	Cuba	CU	CU		22	-79.5	CU	3	Fort Rucker, Alabama, United States	US	USAL		31.3913	-85.739	2512217	3	Fort Rucker, Alabama, United States	US	USAL		31.3913	-85.739	2512217	20230324090000	https://www.workers.org/2023/03/70029/
1090781273	20230324	202303	2023	2023.2301	CUB	CUBA	CUB								USAEDU	UNITED STATES	USA					EDU			0	040	040	04	1	1.0	4	1	4	-3.14547837483618	1	Cuba	CU	CU		22	-79.5	CU	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20230324090000	https://www.workers.org/2023/03/70029/
1090781274	20230324	202303	2023	2023.2301	CUB	CUBA	CUB								USAEDU	UNITED STATES	USA					EDU			0	040	040	04	1	1.0	2	1	2	-3.14547837483618	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	3	Fort Rucker, Alabama, United States	US	USAL		31.3913	-85.739	2512217	20230324090000	https://www.workers.org/2023/03/70029/
1090781275	20230324	202303	2023	2023.2301	CVL	VILLAGE						CVL													1	010	010	01	1	0.0	1	1	1	0.31746031746031	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20230324090000	https://www.moneycontrol.com/news/business/india-hikes-securities-transaction-tax-on-futures-options-contract-report-10305221.html
1090781276	20230324	202303	2023	2023.2301	CVL	CITIZEN						CVL													0	012	012	01	1	-0.4	2	1	2	-0.88652482269504	3	Bonner County, Idaho, United States	US	USID	ID017	48.8333	-117.001	395158	0								3	Bonner County, Idaho, United States	US	USID		48.8333	-117.001	395158	20230324090000	https://bonnercountydailybee.com/news/2023/mar/24/prosecutor-public-comments-protected-speech/
1090781277	20230324	202303	2023	2023.2301	CVL	CITIZEN						CVL													0	012	012	01	1	-0.4	3	1	3	-0.88652482269504	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20230324090000	https://bonnercountydailybee.com/news/2023/mar/24/prosecutor-public-comments-protected-speech/
1090781278	20230324	202303	2023	2023.2301	CVL	RESIDENTS						CVL													1	020	020	02	1	3.0	10	1	10	-2.84974093264248	4	Umzingwane, Matabeleland South, Zimbabwe	ZI	ZI07	6322	-20.262	28.7947	-2323070	0								4	Umzingwane, Matabeleland South, Zimbabwe	ZI	ZI07	6322	-20.262	28.7947	-2323070	20230324090000	https://www.chronicle.co.zw/boil-tap-water-first-bcc/
1090781279	20230324	202303	2023	2023.2301	CVL	CITIZEN						CVL													1	020	020	02	1	3.0	10	1	10	-5.17928286852589	4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	0								4	Juba, Wilayat Bahr al Jabal, South Sudan	OD	OD01	37033	4.84597	31.6012	-7975	20230324090000	https://www.eyeradio.org/ces-suspends-go-green-company-from-garbage-collection/
1090781280	20230324	202303	2023	2023.2301	CVL	RESIDENTS						CVL													0	020	020	02	1	3.0	5	1	5	-2.84974093264248	4	Entumbane, Bulawayo, Zimbabwe	ZI	ZI09	6322	-20.1253	28.5439	9039283	0								4	Entumbane, Bulawayo, Zimbabwe	ZI	ZI09	6322	-20.1253	28.5439	9039283	20230324090000	https://www.chronicle.co.zw/boil-tap-water-first-bcc/
1090781281	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													1	023	023	02	1	3.4	10	1	10	7.77777777777778	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20230324090000	https://www.mcdonalds.com/us/en-us.html
1090781282	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	6	1	6	-1.30841121495327	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20230324090000	https://www.iol.co.za/mercury/news/ethekwini-confirms-receipt-of-r15bn-funding-from-national-government-for-flood-relief-0295e6d3-ad82-419a-b54c-da45f6640afa
1090781283	20230324	202303	2023	2023.2301	CVL	RESIDENTS						CVL													0	043	043	04	1	2.8	2	1	2	-3.03454715219421	4	Cahersiveen, Kerry, Ireland	EI	EI11	18290	51.9486	-10.2222	-1501272	0								4	Cahersiveen, Kerry, Ireland	EI	EI11	18290	51.9486	-10.2222	-1501272	20230324090000	https://www.irishexaminer.com/news/arid-41100790.html
1090781284	20230324	202303	2023	2023.2301	CVL	TRAVELER						CVL													1	043	043	04	1	2.8	10	1	10	4.97076023391813	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20230324090000	https://www.wyff4.com/news-team/d59a2572-3877-4eb4-a191-77786317b98b
1090781285	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	1	1	1	6.95443645083933	3	Fountain Hills, Arizona, United States	US	USAZ	AZ013	33.6117	-111.717	36980	0								3	Fountain Hills, Arizona, United States	US	USAZ		33.6117	-111.717	36980	20230324090000	https://www.fhtimes.com/news/local_news/fountain-view-village-hosted-90-70-90-celebration/article_0ec84bb2-c814-11ed-b021-4f334909d852.html
1090781286	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													1	043	043	04	1	2.8	1	1	1	6.95443645083933	3	Fountain Hills, Arizona, United States	US	USAZ	AZ013	33.6117	-111.717	36980	0								3	Fountain View, Arizona, United States	US	USAZ		33.6078	-111.732	36990	20230324090000	https://www.fhtimes.com/news/local_news/fountain-view-village-hosted-90-70-90-celebration/article_0ec84bb2-c814-11ed-b021-4f334909d852.html
1090781287	20230324	202303	2023	2023.2301	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	2	1	2	6.95443645083933	3	Fountain View, Arizona, United States	US	USAZ	AZ013	33.6078	-111.732	36990	0								3	Fountain Hills, Arizona, United States	US	USAZ		33.6117	-111.717	36980	20230324090000	https://www.fhtimes.com/news/local_news/fountain-view-village-hosted-90-70-90-celebration/article_0ec84bb2-c814-11ed-b021-4f334909d852.html
1090781288	20230324	202303	2023	2023.2301	CVL	VILLAGE						CVL													1	043	043	04	1	2.8	2	1	2	6.95443645083933	3	Fountain View, Arizona, United States	US	USAZ	AZ013	33.6078	-111.732	36990	0								3	Fountain View, Arizona, United States	US	USAZ		33.6078	-111.732	36990	20230324090000	https://www.fhtimes.com/news/local_news/fountain-view-village-hosted-90-70-90-celebration/article_0ec84bb2-c814-11ed-b021-4f334909d852.html
1090781289	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													0	050	050	05	1	3.5	5	1	5	1.42857142857143	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20230324090000	https://scvnews.com/department-of-education-making-schools-safer-for-lgbtq-youth/
1090781290	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													0	051	051	05	1	3.4	5	1	5	1.7825311942959	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	0								4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	20230324090000	https://scvnews.com/single-cats/_city/
1090781291	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	2	1	2	6.95443645083933	3	Fountain Hills, Arizona, United States	US	USAZ	AZ013	33.6117	-111.717	36980	0								3	Fountain Hills, Arizona, United States	US	USAZ		33.6117	-111.717	36980	20230324090000	https://www.fhtimes.com/news/local_news/fountain-view-village-hosted-90-70-90-celebration/article_0ec84bb2-c814-11ed-b021-4f334909d852.html
1090781292	20230324	202303	2023	2023.2301	CVL	VILLAGE						CVL													1	051	051	05	1	3.4	2	1	2	6.95443645083933	3	Fountain View, Arizona, United States	US	USAZ	AZ013	33.6078	-111.732	36990	0								3	Fountain Hills, Arizona, United States	US	USAZ		33.6117	-111.717	36980	20230324090000	https://www.fhtimes.com/news/local_news/fountain-view-village-hosted-90-70-90-celebration/article_0ec84bb2-c814-11ed-b021-4f334909d852.html
1090781293	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													1	100	100	10	3	-5.0	8	1	8	-0.78037904124861	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20230324090000	https://www.sacbee.com/opinion/article273380150.html
1090781294	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													1	100	100	10	3	-5.0	4	1	4	1.88679245283019	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20230324090000	https://www.sacbee.com/opinion/article273289300.html
1090781295	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													1	100	100	10	3	-5.0	16	1	16	0.707547169811321	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20230324090000	https://www.sacbee.com/opinion/article273374955.html
1090781296	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													0	110	110	11	3	-2.0	10	1	10	0.57377049180328	3	Mystic River, Massachusetts, United States	US	USMA	MA017	42.3834	-71.0453	619309	0								3	Mystic River, Massachusetts, United States	US	USMA		42.3834	-71.0453	619309	20230324090000	https://www.bu.edu/articles/2023/can-the-mystic-river-watershed-be-saved-from-climate-change-threat/
1090781297	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL													1	114	114	11	3	-2.0	10	1	10	-0.97402597402597	4	Dannhauser, KwaZulu-Natal, South Africa	SF	SF02	77333	-28.0151	30.0566	-1219634	0								4	Dannhauser, KwaZulu-Natal, South Africa	SF	SF02	77333	-28.0151	30.0566	-1219634	20230324090000	https://www.iol.co.za/dailynews/news/the-anc-did-not-lose-the-dannhauser-ward-to-the-ifp-the-party-says-36476ede-9e0d-4a2e-bf6e-97666cc10db6
1090781298	20230324	202303	2023	2023.2301	CVL	VOTER						CVL													0	120	120	12	3	-4.0	2	1	2	-7.03056768558952	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230324090000	https://indianexpress.com/article/research/democracy-in-disgrace-the-lessons-watergate-can-teach-us-about-prosecuting-trump-8105387/
1090781299	20230324	202303	2023	2023.2301	CVL	VOTER						CVL													0	120	120	12	3	-4.0	8	1	8	-7.03056768558952	3	University Of Massachusetts, Massachusetts, United States	US	USMA	MA015	42.389	-72.5287	601175	0								3	University Of Massachusetts, Massachusetts, United States	US	USMA		42.389	-72.5287	601175	20230324090000	https://indianexpress.com/article/research/democracy-in-disgrace-the-lessons-watergate-can-teach-us-about-prosecuting-trump-8105387/
1090781300	20230324	202303	2023	2023.2301	CVL	CITIZEN						CVL													1	120	120	12	3	-4.0	5	1	5	-5.11811023622047	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20230324090000	https://www.sgn.org/story.php?ch=news&sc=national&id=323890
1090781301	20230324	202303	2023	2023.2301	CVL	VILLAGER						CVL													0	154	154	15	4	-7.2	10	1	10	-4.94736842105263	0								0								0								20230324090000	https://www.mizzima.com/article/shan-rights-group-reports-major-attacks-shan-south-last-three-months
1090781302	20230324	202303	2023	2023.2301	CVL	MIGRANT						CVL													1	190	190	19	4	-10.0	6	1	6	-5.52631578947368	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	0								4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20230324090000	http://www.africanews.com/2023/03/24/ivory-coast-repatriates-hundreds-more-after-tunisia-racism-row/
1090781303	20230324	202303	2023	2023.2301	CVL	HUNTER						CVL			AUSCVL	AUSTRALIA	AUS					CVL			1	018	018	01	1	3.4	1	1	1	-0.65055762081785	4	Upper Hunter, New South Wales, Australia	AS	AS02	5096	-32	151	-1599678	4	Upper Hunter, New South Wales, Australia	AS	AS02	5096	-32	151	-1599678	4	Upper Hunter, New South Wales, Australia	AS	AS02	5096	-32	151	-1599678	20230324090000	https://www.maitlandmercury.com.au/story/8132676/ill-be-lucky-to-die-of-old-age-these-are-the-election-issues-for-voters-under-30/?cs=305
1090781304	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL			BUS	BUSINESS						BUS			1	043	043	04	1	2.8	10	1	10	5.46762589928057	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20230324090000	https://www.traveldailynews.com/hotels-lodging/lima-s-most-emblematic-hotel-sheraton-lima-historic-center-celebrates-50-years/
1090781305	20230324	202303	2023	2023.2301	CVL	TOURIST						CVL			CHN	CHINA	CHN								0	036	036	03	1	4.0	2	1	2	0.84175084175084	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230324090000	https://www.hapblog.com/how-many-messages-are-sent-on-wechat-every-minute/
1090781306	20230324	202303	2023	2023.2301	CVL	RESIDENTS						CVL			IRL	IRELAND	IRL								0	042	042	04	1	1.9	5	1	5	-3.03454715219421	4	Cahersiveen, Kerry, Ireland	EI	EI11	18290	51.9486	-10.2222	-1501272	4	Cahersiveen, Kerry, Ireland	EI	EI11	18290	51.9486	-10.2222	-1501272	4	Cahersiveen, Kerry, Ireland	EI	EI11	18290	51.9486	-10.2222	-1501272	20230324090000	https://www.irishexaminer.com/news/arid-41100790.html
1090781307	20230324	202303	2023	2023.2301	CVL	RESIDENTS						CVL			IRL	IRELAND	IRL								0	042	042	04	1	1.9	1	1	1	-3.03454715219421	4	White Strand, Cork, Ireland	EI	EI04	18286	51.6158	-10.1256	341307	4	White Strand, Cork, Ireland	EI	EI04	18286	51.6158	-10.1256	341307	4	Cahersiveen, Kerry, Ireland	EI	EI11	18290	51.9486	-10.2222	-1501272	20230324090000	https://www.irishexaminer.com/news/arid-41100790.html
1090781308	20230324	202303	2023	2023.2301	CVL	VILLAGER						CVL			MIL	JUNTA TROOPS						MIL			1	193	193	19	4	-10.0	15	1	10	-4.94736842105263	0								0								0								20230324090000	https://www.mizzima.com/article/shan-rights-group-reports-major-attacks-shan-south-last-three-months
1090781309	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL			NGOCHR	YWCA				CHR		NGO			1	051	051	05	1	3.4	10	1	10	1.93370165745856	0								0								0								20230324090000	https://thevwindependent.com/news/2023/03/24/ywca-offering-free-self-defense-class/
1090781310	20230324	202303	2023	2023.2301	CVL	VILLAGE						CVL			NGOUSAJEW	AMIT	USA			JEW		NGO			1	010	010	01	1	0.0	4	1	4	0.31746031746031	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20230324090000	https://www.moneycontrol.com/news/business/india-hikes-securities-transaction-tax-on-futures-options-contract-report-10305221.html
1090781311	20230324	202303	2023	2023.2301	CVL	POPULATION						CVL			TUN	TUNISIA	TUN								1	042	042	04	1	1.9	10	1	10	-5.52631578947368	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	4	Tunis, (TS26), Tunisia	TS	TS26	39471	36.8028	10.1797	-731701	20230324090000	http://www.africanews.com/2023/03/24/ivory-coast-repatriates-hundreds-more-after-tunisia-racism-row/
1090781312	20230324	202303	2023	2023.2301	CVL	POPULATION						CVL			USA	LOS ANGELES	USA								1	020	020	02	1	3.0	4	1	4	-1.13636363636364	3	Santa Clarita, California, United States	US	USCA	CA037	34.3917	-118.543	1662338	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	20230324090000	https://scvnews.com/scv-newsbreak-for-monday-january-8-2018/
1090781313	20230324	202303	2023	2023.2301	CVL	POPULATION						CVL			USA	UNITED STATES	USA								1	074	074	07	2	8.5	4	1	4	-1.13636363636364	3	Santa Clarita, California, United States	US	USCA	CA037	34.3917	-118.543	1662338	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	20230324090000	https://scvnews.com/scv-newsbreak-for-monday-january-8-2018/
1090781314	20230324	202303	2023	2023.2301	CVL	POPULATION						CVL			USA	UNITED STATES	USA								1	074	074	07	2	8.5	2	1	2	-1.13636363636364	3	Santa Clarita, California, United States	US	USCA	CA037	34.3917	-118.543	1662338	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	3	San Francisquito Canyon, California, United States	US	USCA		34.4269	-118.575	273476	20230324090000	https://scvnews.com/scv-newsbreak-for-monday-january-8-2018/
1090781315	20230324	202303	2023	2023.2301	CVL	TOURIST						CVL			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	10	1	10	-9.83606557377053	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230324090000	https://www.christianitydaily.com/articles/17345/20230324/greek-orthodox-church-asks-protection-heinous-terrorist-attack.htm
1090781316	20230324	202303	2023	2023.2301	CVL	RESIDENTS						CVL			USACVL	UNITED STATES	USA					CVL			1	042	042	04	1	1.9	6	1	6	6.95443645083933	3	Fountain Hills, Arizona, United States	US	USAZ	AZ013	33.6117	-111.717	36980	3	Fountain View, Arizona, United States	US	USAZ		33.6078	-111.732	36990	3	Fountain Hills, Arizona, United States	US	USAZ		33.6117	-111.717	36980	20230324090000	https://www.fhtimes.com/news/local_news/fountain-view-village-hosted-90-70-90-celebration/article_0ec84bb2-c814-11ed-b021-4f334909d852.html
1090781317	20230324	202303	2023	2023.2301	CVL	COMMUNITY						CVL			VEN	VENEZUELA	VEN								1	043	043	04	1	2.8	2	1	2	1.7825311942959	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	4	Valencia, Carabobo, Venezuela	VE	VE07	31933	10.1806	-68.0039	-960192	20230324090000	https://scvnews.com/single-cats/_city/
1090781318	20230324	202303	2023	2023.2301	CVLEDU	COMMUNITY						CVL	EDU		BUS	BUSINESS						BUS			0	036	036	03	1	4.0	2	1	2	3.14232902033272	3	Santa Clarita, California, United States	US	USCA	CA037	34.3917	-118.543	1662338	3	University Center, California, United States	US	USCA		40.8773	-124.078	1665295	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	20230324090000	https://scvnews.com/single-cats/_college/
1090781319	20230324	202303	2023	2023.2301	CVLEDU	COMMUNITY						CVL	EDU		BUS	BUSINESS						BUS			0	046	046	04	1	7.0	1	1	1	3.14232902033272	3	Santa Clarita, California, United States	US	USCA	CA037	34.3917	-118.543	1662338	3	University Center, California, United States	US	USCA		40.8773	-124.078	1665295	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	20230324090000	https://scvnews.com/single-cats/_college/
1090781320	20230324	202303	2023	2023.2301	CVLEDU	COMMUNITY						CVL	EDU		EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	0.806451612903224	0								0								0								20230324090000	https://www.am1050.com/2023/03/24/plymouth-schools-to-hold-public-meeting-on-redistricting-march-28th-at-phs/
1090781321	20230324	202303	2023	2023.2301	CVLEDU	COMMUNITY						CVL	EDU		EDU	UNIVERSITY						EDU			0	036	036	03	1	4.0	1	1	1	3.14232902033272	3	Santa Clarita, California, United States	US	USCA	CA037	34.3917	-118.543	1662338	3	University Center, California, United States	US	USCA		40.8773	-124.078	1665295	3	University Center, California, United States	US	USCA		40.8773	-124.078	1665295	20230324090000	https://scvnews.com/single-cats/_college/
1090781322	20230324	202303	2023	2023.2301	CVLEDU	COMMUNITY						CVL	EDU		EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	0.806451612903224	0								0								0								20230324090000	https://www.am1050.com/2023/03/24/plymouth-schools-to-hold-public-meeting-on-redistricting-march-28th-at-phs/
1090781323	20230324	202303	2023	2023.2301	CVLEDU	COMMUNITY						CVL	EDU		EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	3	1	2	3.14232902033272	3	Santa Clarita, California, United States	US	USCA	CA037	34.3917	-118.543	1662338	3	University Center, California, United States	US	USCA		40.8773	-124.078	1665295	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	20230324090000	https://scvnews.com/single-cats/_college/
1090781324	20230324	202303	2023	2023.2301	CVLEDU	COMMUNITY						CVL	EDU		EDUGOV	STUDENT						EDU	GOV		0	036	036	03	1	4.0	2	1	2	3.14232902033272	3	Santa Clarita, California, United States	US	USCA	CA037	34.3917	-118.543	1662338	3	University Center, California, United States	US	USCA		40.8773	-124.078	1665295	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	20230324090000	https://scvnews.com/single-cats/_college/
